match_provider_id,player_provider_id,team_provider_id,competition_id,season_id,player_name,team_name,touches,passes_attempted,passes_completed,progressive_passes,final_third_passes,box_entries_pass,carries,progressive_carries,shots,shots_on_target,goals,xg,pressures,ball_recoveries,interceptions,clearances,blocks,assists,key_passes,possessions_involved,pass_completion_rate,derivation_confidence,required_fields_present,missing_field_warning,formula_version,metric_lineage,minutes,primary_position,role_family
3943077,11456,779,1229,318,Lautaro Javier Martínez,Argentina,41,5,3,0,3,1,9,1,1,1,1,0.198811233,4,2,0,1,2,0,0,19,0.6,medium,True,none,event_derived_research_v0.1,event_derived_research_fallback_not_provider_direct,0.0,Center Forward,CF
3943077,16308,779,1229,318,Leandro Daniel Paredes,Argentina,46,9,8,6,1,1,10,0,1,0,0,0.0034327148,5,1,0,0,0,0,0,17,0.8888888888888888,medium,True,none,event_derived_research_v0.1,event_derived_research_fallback_not_provider_direct,20.333333333333332,Left Center Midfield,MID
3943077,20572,779,1229,318,Cristian Gabriel Romero,Argentina,125,43,41,5,5,1,29,1,0,0,0,0.0,8,0,2,2,1,0,1,52,0.9534883720930233,medium,True,none,event_derived_research_v0.1,event_derived_research_fallback_not_provider_direct,90.0,Right Center Back,CB
3943077,20687,779,1229,318,Nicolás Iván González,Argentina,72,16,6,4,8,7,10,2,2,1,0,0.44817070670000003,7,4,0,1,0,0,0,31,0.375,medium,True,none,event_derived_research_v0.1,event_derived_research_fallback_not_provider_direct,50.8,Right Center Forward,CF
3943077,27158,769,1229,318,Luis Fernando Díaz Marulanda,Colombia,143,26,24,4,13,0,32,7,1,1,0,0.0297708903,11,3,0,0,1,0,1,52,0.9230769230769231,medium,True,none,event_derived_research_v0.1,event_derived_research_fallback_not_provider_direct,105.0,Left Center Forward,CF
3943077,27225,769,1229,318,Camilo Andrés Vargas Gil,Colombia,109,44,36,8,5,0,24,0,0,0,0,0.0,1,6,0,0,1,0,0,45,0.8181818181818182,medium,True,none,event_derived_research_v0.1,event_derived_research_fallback_not_provider_direct,90.0,Goalkeeper,GK
3943077,27277,769,1229,318,Jhon Adolfo Arias Andrade,Colombia,228,54,51,5,14,1,53,2,3,0,0,0.08355206899999999,29,12,0,1,6,0,0,69,0.9444444444444444,medium,True,none,event_derived_research_v0.1,event_derived_research_fallback_not_provider_direct,105.0,Left Center Midfield,MID
3943077,27768,779,1229,318,Lisandro Martínez,Argentina,101,32,27,1,1,0,22,1,0,0,0,0.0,6,1,1,5,2,0,0,40,0.84375,medium,True,none,event_derived_research_v0.1,event_derived_research_fallback_not_provider_direct,90.0,Left Center Back,CB
3943077,27886,779,1229,318,Alexis Mac Allister,Argentina,196,59,55,14,14,2,44,1,1,0,0,0.0407325849,10,4,0,1,3,0,1,55,0.9322033898305084,medium,True,none,event_derived_research_v0.1,event_derived_research_fallback_not_provider_direct,96.28333333333333,Left Midfield,MID
3943077,28263,779,1229,318,Gonzalo Ariel Montiel,Argentina,86,31,20,7,8,2,18,4,0,0,0,0.0,2,1,0,1,1,0,1,35,0.6451612903225806,medium,True,none,event_derived_research_v0.1,event_derived_research_fallback_not_provider_direct,71.28333333333333,Right Back,FB
3943077,28266,769,1229,318,Rafael Santos Borré Maury,Colombia,34,7,5,0,4,1,2,0,0,0,0,0.0,9,0,0,0,2,0,0,19,0.7142857142857143,medium,True,none,event_derived_research_v0.1,event_derived_research_fallback_not_provider_direct,2.1333333333333333,Right Center Forward,CF
3943077,28567,769,1229,318,Carlos Eccehomo Cuesta Figueroa,Colombia,180,58,52,10,2,1,48,0,3,1,0,0.3189986312,12,2,2,0,1,0,0,59,0.896551724137931,medium,True,none,event_derived_research_v0.1,event_derived_research_fallback_not_provider_direct,90.0,Left Center Back,CB
3943077,28723,769,1229,318,Jorge Andrés Carrascal Guardo,Colombia,51,15,13,9,9,3,16,2,0,0,0,0.0,1,1,0,0,0,0,2,13,0.8666666666666667,medium,True,none,event_derived_research_v0.1,event_derived_research_fallback_not_provider_direct,0.0,Left Center Midfield,MID
3943077,29201,779,1229,318,Nahuel Molina Lucero,Argentina,62,21,13,7,7,0,11,0,0,0,0,0.0,6,1,0,0,0,0,0,27,0.6190476190476191,medium,True,none,event_derived_research_v0.1,event_derived_research_fallback_not_provider_direct,45.333333333333336,Right Back,FB
3943077,29560,779,1229,318,Julián Álvarez,Argentina,101,14,10,2,5,2,11,1,1,0,0,0.0721395835,29,1,1,0,2,0,0,53,0.7142857142857143,medium,True,none,event_derived_research_v0.1,event_derived_research_fallback_not_provider_direct,96.05000000000001,Left Center Forward,CF
3943077,2995,779,1229,318,Ángel Fabián Di María Hernández,Argentina,195,42,34,10,22,9,47,5,2,2,0,0.09438662789999999,15,6,0,0,3,0,3,70,0.8095238095238095,medium,True,none,event_derived_research_v0.1,event_derived_research_fallback_not_provider_direct,116.25,Right Midfield,MID
3943077,3090,779,1229,318,Nicolás Hernán Otamendi,Argentina,2,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,2,,medium,True,none,event_derived_research_v0.1,event_derived_research_fallback_not_provider_direct,0.36666666666666664,Right Midfield,MID
3943077,3313,779,1229,318,Giovani Lo Celso,Argentina,36,7,7,1,1,0,8,1,0,0,0,0.0,5,2,0,0,0,1,1,16,1.0,medium,True,none,event_derived_research_v0.1,event_derived_research_fallback_not_provider_direct,19.833333333333332,Left Center Midfield,MID
3943077,3494,769,1229,318,Davinson Sánchez Mina,Colombia,258,85,70,27,16,4,72,2,1,0,0,0.1257671863,5,5,1,5,0,0,0,71,0.8235294117647058,medium,True,none,event_derived_research_v0.1,event_derived_research_fallback_not_provider_direct,90.0,Right Center Back,CB
3943077,38718,779,1229,318,Enzo Fernandez,Argentina,211,62,58,14,8,1,53,1,0,0,0,0.0,19,5,2,2,1,0,0,64,0.9354838709677419,medium,True,none,event_derived_research_v0.1,event_derived_research_fallback_not_provider_direct,96.78333333333333,Left Defensive Midfield,MID
3943077,49395,769,1229,318,Richard Rios Montoya,Colombia,151,40,37,6,12,3,34,5,1,1,0,0.0064736516,18,4,1,0,0,0,2,45,0.925,medium,True,none,event_derived_research_v0.1,event_derived_research_fallback_not_provider_direct,87.91666666666667,Right Center Midfield,MID
3943077,5503,779,1229,318,Lionel Andrés Messi Cuccittini,Argentina,126,36,28,11,17,7,31,3,1,0,0,0.1513306797,6,0,0,0,0,0,1,35,0.7777777777777778,medium,True,none,event_derived_research_v0.1,event_derived_research_fallback_not_provider_direct,65.28333333333333,Right Center Forward,CF
3943077,5507,779,1229,318,Nicolás Alejandro Tagliafico,Argentina,184,57,47,15,14,1,41,6,2,1,0,0.0737023111,11,1,3,6,3,0,1,71,0.8245614035087719,medium,True,none,event_derived_research_v0.1,event_derived_research_fallback_not_provider_direct,116.61666666666666,Left Back,FB
3943077,5678,769,1229,318,Jefferson Andrés Lerma Solís,Colombia,213,68,56,23,20,2,50,7,2,1,0,0.0347418478,20,6,2,0,2,0,1,70,0.8235294117647058,medium,True,none,event_derived_research_v0.1,event_derived_research_fallback_not_provider_direct,105.0,Center Defensive Midfield,MID
3943077,5691,769,1229,318,Johan Andrés Mojica Palacio,Colombia,206,68,57,14,15,6,56,7,0,0,0,0.0,8,3,5,0,5,0,2,60,0.8382352941176471,medium,True,none,event_derived_research_v0.1,event_derived_research_fallback_not_provider_direct,90.0,Left Back,FB
3943077,5692,769,1229,318,Juan Fernando Quintero Paniagua,Colombia,86,27,22,6,11,4,26,4,1,0,0,0.0223569125,0,0,0,0,0,0,1,25,0.8148148148148148,medium,True,none,event_derived_research_v0.1,event_derived_research_fallback_not_provider_direct,0.0,Center Attacking Midfield,MID
3943077,5695,769,1229,318,James David Rodríguez Rubio,Colombia,201,68,53,23,30,10,50,0,1,0,0,0.0394904949,8,5,0,0,1,0,3,55,0.7794117647058824,medium,True,none,event_derived_research_v0.1,event_derived_research_fallback_not_provider_direct,90.0,Center Attacking Midfield,MID
3943077,5696,769,1229,318,Santiago Arias Naranjo,Colombia,147,50,40,8,15,8,29,1,1,0,0,0.0220139474,15,2,0,1,1,0,2,64,0.8,medium,True,none,event_derived_research_v0.1,event_derived_research_fallback_not_provider_direct,90.0,Right Back,FB
3943077,60138,769,1229,318,Kevin Duvan Castaño Gil,Colombia,89,23,17,5,5,1,21,1,0,0,0,0.0,8,2,0,0,0,0,0,27,0.7391304347826086,medium,True,none,event_derived_research_v0.1,event_derived_research_fallback_not_provider_direct,2.0833333333333335,Right Center Midfield,MID
3943077,6193,769,1229,318,Andrés Mateus Uribe Villa,Colombia,35,11,10,2,2,1,9,0,1,0,0,0.0181067213,3,1,1,0,0,0,0,12,0.9090909090909091,medium,True,none,event_derived_research_v0.1,event_derived_research_fallback_not_provider_direct,0.0,Center Defensive Midfield,MID
3943077,6333,769,1229,318,Miguel Ángel Borja Hernández,Colombia,20,5,3,0,2,2,2,0,1,0,0,0.0593502782,2,0,0,0,0,0,0,9,0.6,medium,True,none,event_derived_research_v0.1,event_derived_research_fallback_not_provider_direct,0.0,Left Center Forward,CF
3943077,6909,779,1229,318,Damián Emiliano Martínez,Argentina,117,46,33,13,9,1,23,0,0,0,0,0.0,0,6,0,0,0,0,0,62,0.717391304347826,medium,True,none,event_derived_research_v0.1,event_derived_research_fallback_not_provider_direct,90.0,Goalkeeper,GK
3943077,7797,779,1229,318,Rodrigo Javier De Paul,Argentina,198,57,46,15,13,2,47,1,0,0,0,0.0,20,5,0,0,4,0,2,65,0.8070175438596491,medium,True,none,event_derived_research_v0.1,event_derived_research_fallback_not_provider_direct,116.61666666666667,Right Defensive Midfield,MID
3943077,8817,769,1229,318,Jhon Andrés Córdoba Copete,Colombia,62,11,10,0,5,2,9,0,3,0,0,0.2091294229,9,1,0,1,2,0,1,29,0.9090909090909091,medium,True,none,event_derived_research_v0.1,event_derived_research_fallback_not_provider_direct,87.86666666666666,Right Center Forward,CF
4020497,132614,6994,1229,318,Walid Nassi Ouled Bentle,Wydad Casablanca,40,11,8,2,5,0,12,3,1,0,0,0.0739791691,1,1,0,1,0,0,0,12,0.7272727272727273,medium,True,none,event_derived_research_v0.1,event_derived_research_fallback_not_provider_direct,13.083333333333334,Right Wing,WINGER
4020497,135202,6994,1229,318,Walid Sabbar,Wydad Casablanca,158,55,39,19,21,7,41,1,4,1,1,0.2655208744,7,5,1,2,0,0,1,55,0.7090909090909091,medium,True,none,event_derived_research_v0.1,event_derived_research_fallback_not_provider_direct,90.0,Left Defensive Midfield,MID
4020497,138872,36099,1229,318,Oussama Mahrous,KAC Marrakech,160,39,27,16,12,3,38,2,5,0,0,0.2318699974,27,10,1,1,2,0,1,60,0.6923076923076923,medium,True,none,event_derived_research_v0.1,event_derived_research_fallback_not_provider_direct,90.0,Right Defensive Midfield,MID
4020497,138873,6994,1229,318,Abdelghafour Lamirat,Wydad Casablanca,142,39,35,7,5,1,31,0,0,0,0,0.0,19,4,1,0,0,0,0,55,0.8974358974358975,medium,True,none,event_derived_research_v0.1,event_derived_research_fallback_not_provider_direct,76.9,Right Defensive Midfield,MID
4020497,138877,36099,1229,318,Saleh Al Sellami,KAC Marrakech,42,11,10,4,7,3,8,2,0,0,0,0.0,10,1,0,0,0,0,1,13,0.9090909090909091,medium,True,none,event_derived_research_v0.1,event_derived_research_fallback_not_provider_direct,26.616666666666667,Left Midfield,MID
4020497,138949,6994,1229,318,Ayoub Boucheta,Wydad Casablanca,151,44,35,8,19,5,36,2,0,0,0,0.0,15,5,0,3,0,0,0,62,0.7954545454545454,medium,True,none,event_derived_research_v0.1,event_derived_research_fallback_not_provider_direct,94.76666666666667,Left Back,FB
4020497,138972,6994,1229,318,Mahdi Benabid,Wydad Casablanca,89,29,26,6,1,0,21,0,0,0,0,0.0,0,4,0,0,0,0,0,39,0.896551724137931,medium,True,none,event_derived_research_v0.1,event_derived_research_fallback_not_provider_direct,90.0,Goalkeeper,GK
4020497,139023,6994,1229,318,Amine Aboulfath,Wydad Casablanca,162,54,43,16,13,2,41,1,0,0,0,0.0,4,4,2,9,1,0,1,61,0.7962962962962963,medium,True,none,event_derived_research_v0.1,event_derived_research_fallback_not_provider_direct,94.85,Right Center Back,CB
4020497,139549,36099,1229,318,Hamza El Janati,KAC Marrakech,75,18,10,8,9,5,16,3,1,0,0,0.0071481643,12,2,0,1,0,0,0,35,0.5555555555555556,medium,True,none,event_derived_research_v0.1,event_derived_research_fallback_not_provider_direct,63.46666666666667,Center Attacking Midfield,MID
4020497,139568,36099,1229,318,Youssef Zghoudi,KAC Marrakech,61,9,5,1,3,0,9,2,2,1,0,0.8207581705,8,3,0,1,2,0,0,30,0.5555555555555556,medium,True,none,event_derived_research_v0.1,event_derived_research_fallback_not_provider_direct,63.38333333333333,Left Midfield,MID
4020497,140876,6994,1229,318,Mohamed Moufid,Wydad Casablanca,147,54,43,4,17,5,32,2,0,0,0,0.0,11,4,0,1,1,0,1,56,0.7962962962962963,medium,True,none,event_derived_research_v0.1,event_derived_research_fallback_not_provider_direct,90.0,Right Back,FB
4020497,194809,6994,1229,318,Oussama Zemraoui,Wydad Casablanca,89,23,19,4,9,3,25,0,1,0,0,0.0924279541,7,2,0,0,0,0,1,24,0.8260869565217391,medium,True,none,event_derived_research_v0.1,event_derived_research_fallback_not_provider_direct,34.233333333333334,Center Attacking Midfield,MID
4020497,21573,6994,1229,318,Mohamed Rayhi,Wydad Casablanca,90,16,11,4,5,3,20,1,3,2,0,0.36382574579999993,13,3,0,0,2,0,0,40,0.6875,medium,True,none,event_derived_research_v0.1,event_derived_research_fallback_not_provider_direct,57.05,Left Wing,WINGER
4020497,225437,6994,1229,318,Stephane Aziz Ki,Wydad Casablanca,77,12,8,4,6,2,17,1,2,1,0,0.016221233600000003,12,1,0,1,2,0,1,30,0.6666666666666666,medium,True,none,event_derived_research_v0.1,event_derived_research_fallback_not_provider_direct,55.766666666666666,Center Attacking Midfield,MID
4020497,312936,6994,1229,318,Hamza Hannouri,Wydad Casablanca,86,16,13,3,10,2,14,1,1,0,0,0.04677549,12,4,0,2,1,1,1,42,0.8125,medium,True,none,event_derived_research_v0.1,event_derived_research_fallback_not_provider_direct,90.0,Center Forward,CF
4020497,313974,36099,1229,318,Mohamed El Abdi,KAC Marrakech,106,31,22,13,13,3,18,0,0,0,0,0.0,18,5,2,5,1,0,0,46,0.7096774193548387,medium,True,none,event_derived_research_v0.1,event_derived_research_fallback_not_provider_direct,90.0,Left Back,FB
4020497,3302,6994,1229,318,Nordin Amrabat,Wydad Casablanca,148,39,27,12,25,10,35,5,0,0,0,0.0,15,6,0,0,0,0,3,55,0.6923076923076923,medium,True,none,event_derived_research_v0.1,event_derived_research_fallback_not_provider_direct,76.91666666666667,Right Wing,WINGER
4020497,338916,36099,1229,318,Johnstone Omurwa,KAC Marrakech,95,26,24,4,3,1,16,0,0,0,0,0.0,10,1,2,8,1,0,0,40,0.9230769230769231,medium,True,none,event_derived_research_v0.1,event_derived_research_fallback_not_provider_direct,79.6,Left Center Back,CB
4020497,363450,36099,1229,318,Youssef Riani,KAC Marrakech,130,33,19,7,16,7,24,1,1,1,0,0.0224775951,16,4,0,0,3,0,1,59,0.5757575757575758,medium,True,none,event_derived_research_v0.1,event_derived_research_fallback_not_provider_direct,77.45,Center Forward,CF
4020497,381935,36099,1229,318,Ismail Mihrab,KAC Marrakech,108,14,11,3,8,1,20,1,1,0,0,0.0508891232,23,3,3,0,4,0,0,49,0.7857142857142857,medium,True,none,event_derived_research_v0.1,event_derived_research_fallback_not_provider_direct,77.26666666666667,Right Midfield,MID
4020497,405342,6994,1229,318,Guilherme Ferreira de Oliveira,Wydad Casablanca,10,2,1,1,1,0,1,0,0,0,0,0.0,2,0,0,0,2,0,0,4,0.5,medium,True,none,event_derived_research_v0.1,event_derived_research_fallback_not_provider_direct,0.08333333333333333,Left Back,FB
4020497,415853,36099,1229,318,Claude Gnolou,KAC Marrakech,90,24,21,5,3,0,18,0,0,0,0,0.0,17,7,2,1,1,0,0,37,0.875,medium,True,none,event_derived_research_v0.1,event_derived_research_fallback_not_provider_direct,66.61666666666666,Left Defensive Midfield,MID
4020497,450709,6994,1229,318,Joseph Bakasu       ,Wydad Casablanca,35,7,6,2,0,0,7,0,0,0,0,0.0,5,1,0,1,2,0,0,13,0.8571428571428571,medium,True,none,event_derived_research_v0.1,event_derived_research_fallback_not_provider_direct,20.033333333333335,Right Defensive Midfield,MID
4020497,522339,36099,1229,318,Souleymane Cissé,KAC Marrakech,22,3,1,0,2,1,1,0,0,0,0,0.0,9,0,1,2,0,0,0,14,0.3333333333333333,medium,True,none,event_derived_research_v0.1,event_derived_research_fallback_not_provider_direct,12.733333333333334,Right Midfield,MID
4020497,522342,36099,1229,318,Younes El Bahraoui,KAC Marrakech,47,6,5,0,4,2,6,1,2,0,0,0.1170796938,12,0,0,1,2,0,1,22,0.8333333333333334,medium,True,none,event_derived_research_v0.1,event_derived_research_fallback_not_provider_direct,26.53333333333333,Center Attacking Midfield,MID
4020497,522350,36099,1229,318,Mohamed Jemjami,KAC Marrakech,87,35,19,21,6,0,18,0,0,0,0,0.0,0,4,0,0,0,0,0,45,0.5428571428571428,medium,True,none,event_derived_research_v0.1,event_derived_research_fallback_not_provider_direct,90.0,Goalkeeper,GK
4020497,522352,36099,1229,318,Hamza Fassoukh,KAC Marrakech,118,35,29,8,7,3,22,1,0,0,0,0.0,19,3,3,3,1,0,0,57,0.8285714285714286,medium,True,none,event_derived_research_v0.1,event_derived_research_fallback_not_provider_direct,90.0,Right Back,FB
4020497,522357,36099,1229,318,Mohamed Adam Benhita,KAC Marrakech,99,30,25,7,7,2,22,1,0,0,0,0.0,7,2,1,4,2,0,0,38,0.8333333333333334,medium,True,none,event_derived_research_v0.1,event_derived_research_fallback_not_provider_direct,90.0,Right Center Back,CB
4020497,523973,36099,1229,318,Hamza Rafa,KAC Marrakech,40,9,8,1,3,0,8,2,1,0,0,0.0408030711,5,1,0,1,1,0,0,13,0.8888888888888888,medium,True,none,event_derived_research_v0.1,event_derived_research_fallback_not_provider_direct,23.383333333333333,Left Defensive Midfield,MID
4020497,5726,36099,1229,318,Khalid Boutaïb,KAC Marrakech,21,2,1,0,0,0,3,1,0,0,0,0.0,7,1,0,0,0,0,0,12,0.5,medium,True,none,event_derived_research_v0.1,event_derived_research_fallback_not_provider_direct,12.55,Left Center Forward,CF
4020497,64615,6994,1229,318,Thembinkosi Lorch,Wydad Casablanca,77,19,17,5,10,2,22,2,1,1,0,0.0989186838,4,2,0,0,0,0,1,24,0.8947368421052632,medium,True,none,event_derived_research_v0.1,event_derived_research_fallback_not_provider_direct,32.95,Left Wing,WINGER
4020497,8861,6994,1229,318,Bart Meijers,Wydad Casablanca,180,64,58,14,7,0,46,2,0,0,0,0.0,6,2,0,4,0,0,0,57,0.90625,medium,True,none,event_derived_research_v0.1,event_derived_research_fallback_not_provider_direct,94.85,Left Center Back,CB
4020498,138827,2365,1229,318,Achraf El Idrissi,Difaâ El Jadida,53,10,8,3,6,1,12,1,0,0,0,0.0,11,1,0,0,1,0,0,20,0.8,medium,True,none,event_derived_research_v0.1,event_derived_research_fallback_not_provider_direct,27.883333333333333,Center Attacking Midfield,MID
4020498,138839,25917,1229,318,Driss Abdi,CODM Meknès,37,11,11,1,0,0,9,0,0,0,0,0.0,0,0,0,3,0,0,0,11,1.0,medium,True,none,event_derived_research_v0.1,event_derived_research_fallback_not_provider_direct,8.866666666666667,Left Center Back,CB
4020498,138842,2365,1229,318,Marouane Hadhoudi,Difaâ El Jadida,146,51,37,14,9,0,28,0,0,0,0,0.0,12,2,4,2,2,0,1,65,0.7254901960784313,medium,True,none,event_derived_research_v0.1,event_derived_research_fallback_not_provider_direct,90.0,Right Center Back,CB
4020498,138860,2365,1229,318,Youssef Michte,Difaâ El Jadida,133,29,24,5,6,1,21,0,0,0,0,0.0,30,7,0,0,1,0,0,63,0.8275862068965517,medium,True,none,event_derived_research_v0.1,event_derived_research_fallback_not_provider_direct,86.98333333333333,Left Defensive Midfield,MID
4020498,138871,25917,1229,318,Karim El Bounagat,CODM Meknès,152,48,40,8,3,0,37,1,0,0,0,0.0,9,8,0,7,0,0,0,55,0.8333333333333334,medium,True,none,event_derived_research_v0.1,event_derived_research_fallback_not_provider_direct,74.2,Left Center Back,CB
4020498,138936,2365,1229,318,Abderrazak Ennakouss,Difaâ El Jadida,28,9,5,0,5,1,4,0,0,0,0,0.0,4,0,0,0,0,0,0,13,0.5555555555555556,medium,True,none,event_derived_research_v0.1,event_derived_research_fallback_not_provider_direct,12.716666666666667,Center Forward,CF
4020498,138957,25917,1229,318,Youssef Limouri,CODM Meknès,168,53,47,11,3,0,42,1,1,0,0,0.0073701185,7,7,0,4,2,0,0,59,0.8867924528301887,medium,True,none,event_derived_research_v0.1,event_derived_research_fallback_not_provider_direct,90.0,Right Center Back,CB
4020498,138999,2365,1229,318,Marouane Lemzaouri,Difaâ El Jadida,131,46,29,19,20,5,28,1,1,0,0,0.0075303409,9,2,0,1,1,0,0,58,0.6304347826086957,medium,True,none,event_derived_research_v0.1,event_derived_research_fallback_not_provider_direct,90.0,Right Back,FB
4020498,139001,25917,1229,318,Youssef Anouar,CODM Meknès,123,29,18,9,15,7,28,4,2,0,0,0.0474562291,13,7,2,0,0,0,2,49,0.6206896551724138,medium,True,none,event_derived_research_v0.1,event_derived_research_fallback_not_provider_direct,85.8,Left Wing,WINGER
4020498,139555,25917,1229,318,Aymane Majid,CODM Meknès,116,45,32,13,5,0,28,0,0,0,0,0.0,0,5,0,0,0,0,0,43,0.7111111111111111,medium,True,none,event_derived_research_v0.1,event_derived_research_fallback_not_provider_direct,90.0,Goalkeeper,GK
4020498,139565,25917,1229,318,Larbi Naji,CODM Meknès,179,61,48,9,7,3,37,0,1,0,0,0.037086226,15,5,0,1,3,0,1,72,0.7868852459016393,medium,True,none,event_derived_research_v0.1,event_derived_research_fallback_not_provider_direct,90.0,Right Defensive Midfield,MID
4020498,140886,25917,1229,318,Mustapha Sahd,CODM Meknès,46,9,6,2,6,0,12,2,1,0,0,0.1173769012,2,1,0,0,1,0,1,14,0.6666666666666666,medium,True,none,event_derived_research_v0.1,event_derived_research_fallback_not_provider_direct,20.283333333333335,Center Forward,CF
4020498,195016,2365,1229,318,Mouad Mouchtanim,Difaâ El Jadida,115,22,19,6,11,3,20,2,1,0,0,0.037174236,31,2,1,0,3,0,1,50,0.8636363636363636,medium,True,none,event_derived_research_v0.1,event_derived_research_fallback_not_provider_direct,62.11666666666667,Center Attacking Midfield,MID
4020498,312938,2365,1229,318,Yassine Lamine,Difaâ El Jadida,67,11,7,3,5,2,15,3,1,0,0,0.0274200402,11,2,0,0,0,0,0,29,0.6363636363636364,medium,True,none,event_derived_research_v0.1,event_derived_research_fallback_not_provider_direct,61.833333333333336,Left Wing,WINGER
4020498,339278,25917,1229,318,Chemseddine Knaidil,CODM Meknès,155,49,34,12,18,4,38,6,0,0,0,0.0,15,3,3,0,1,0,2,60,0.6938775510204082,medium,True,none,event_derived_research_v0.1,event_derived_research_fallback_not_provider_direct,90.0,Left Back,FB
4020498,360406,25917,1229,318,Imad Khannouss,CODM Meknès,115,22,15,4,9,2,16,0,1,1,0,0.0989733264,23,6,0,1,2,0,0,57,0.6818181818181818,medium,True,none,event_derived_research_v0.1,event_derived_research_fallback_not_provider_direct,90.0,Center Forward,CF
4020498,36951,2365,1229,318,Babacar Niasse,Difaâ El Jadida,91,34,22,12,4,1,15,0,0,0,0,0.0,1,3,0,0,0,0,0,47,0.6470588235294118,medium,True,none,event_derived_research_v0.1,event_derived_research_fallback_not_provider_direct,90.0,Goalkeeper,GK
4020498,380600,25917,1229,318,Mouad Goulouss,CODM Meknès,106,23,15,8,12,2,18,2,0,0,0,0.0,19,4,0,1,2,0,0,47,0.6521739130434783,medium,True,none,event_derived_research_v0.1,event_derived_research_fallback_not_provider_direct,69.71666666666667,Center Attacking Midfield,MID
4020498,399624,25917,1229,318,Mohamed Zinaf,CODM Meknès,21,4,4,1,4,0,2,0,0,0,0,0.0,7,0,0,0,0,0,0,11,1.0,medium,True,none,event_derived_research_v0.1,event_derived_research_fallback_not_provider_direct,4.2,Left Wing,WINGER
4020498,406864,2365,1229,318,Hamza Malki,Difaâ El Jadida,163,58,33,28,24,8,28,3,1,0,0,0.0108506586,16,4,4,3,5,0,0,76,0.5689655172413793,medium,True,none,event_derived_research_v0.1,event_derived_research_fallback_not_provider_direct,90.0,Left Back,FB
4020498,409131,25917,1229,318,Abdellatif Benkassou,CODM Meknès,82,14,9,2,4,1,21,3,0,0,0,0.0,11,0,0,0,0,0,0,33,0.6428571428571429,medium,True,none,event_derived_research_v0.1,event_derived_research_fallback_not_provider_direct,69.23333333333333,Right Wing,WINGER
4020498,435547,2365,1229,318,Abdallah Ziani,Difaâ El Jadida,40,8,4,0,4,3,10,5,0,0,0,0.0,5,1,0,0,0,0,0,17,0.5,medium,True,none,event_derived_research_v0.1,event_derived_research_fallback_not_provider_direct,28.166666666666668,Left Wing,WINGER
4020498,442093,2365,1229,318,Yassine Fatine,Difaâ El Jadida,163,62,56,15,5,1,34,0,0,0,0,0.0,4,5,1,5,3,0,0,56,0.9032258064516129,medium,True,none,event_derived_research_v0.1,event_derived_research_fallback_not_provider_direct,90.0,Left Center Back,CB
4020498,442098,2365,1229,318,Khalid Baba,Difaâ El Jadida,154,29,23,11,18,4,32,2,1,0,0,0.0357313342,34,4,0,1,2,0,2,66,0.7931034482758621,medium,True,none,event_derived_research_v0.1,event_derived_research_fallback_not_provider_direct,90.0,Right Wing,WINGER
4020498,442286,25917,1229,318,Oussama Daoui,CODM Meknès,114,39,26,12,13,3,22,0,1,0,0,0.0264820829,16,2,0,2,0,0,0,51,0.6666666666666666,medium,True,none,event_derived_research_v0.1,event_derived_research_fallback_not_provider_direct,90.0,Right Back,FB
4020498,442288,25917,1229,318,Adnane Berdad,CODM Meknès,156,48,37,8,13,3,32,2,0,0,0,0.0,21,4,1,0,1,0,0,58,0.7708333333333334,medium,True,none,event_derived_research_v0.1,event_derived_research_fallback_not_provider_direct,90.0,Left Defensive Midfield,MID
4020498,477688,2365,1229,318,Ayoub El Khaffi,Difaâ El Jadida,15,3,3,0,0,0,4,0,0,0,0,0.0,3,0,0,0,0,0,0,5,1.0,medium,True,none,event_derived_research_v0.1,event_derived_research_fallback_not_provider_direct,3.0166666666666666,Left Defensive Midfield,MID
4020498,524392,2365,1229,318,Romuald Dacosta,Difaâ El Jadida,92,11,8,2,7,0,11,1,0,0,0,0.0,29,1,0,0,1,0,0,49,0.7272727272727273,medium,True,none,event_derived_research_v0.1,event_derived_research_fallback_not_provider_direct,77.28333333333333,Center Forward,CF
4020498,524395,25917,1229,318,Amine Dghoughi,CODM Meknès,46,11,9,6,5,1,10,0,3,2,0,0.1010288633,6,1,0,0,1,0,0,18,0.8181818181818182,medium,True,none,event_derived_research_v0.1,event_derived_research_fallback_not_provider_direct,20.76666666666667,Right Wing,WINGER
4020498,7183,2365,1229,318,Moctar Sidi El Hacen El Ide,Difaâ El Jadida,154,47,38,10,7,0,27,0,1,0,0,0.2814901173,22,11,0,2,3,0,1,70,0.8085106382978723,medium,True,none,event_derived_research_v0.1,event_derived_research_fallback_not_provider_direct,89.85,Right Defensive Midfield,MID
4020499,135851,2838,1229,318,Augusto de Jesus Corte Real Carneiro,FAR Rabat,120,38,31,11,11,1,27,1,0,0,0,0.0,10,6,0,6,3,0,1,52,0.8157894736842105,medium,True,none,event_derived_research_v0.1,event_derived_research_fallback_not_provider_direct,82.18333333333334,Left Back,FB
