player_id,player_name,team_name,role,competition_id,season_id,minutes,metric,source_column,raw_value,per90_value,role_percentile,role_z_score,min_max_0_100,direction_aware_value,confidence_adjusted_value,confidence_weight,derivation_status,quality_warning,research_only,production_ready
523299,Youness Noussir,US Yacoub El Mansour,FB,1229,318,90.0,passes_into_box,box_entries_pass_per90,3.0,3.0,40.425532,-0.382206,13.916667,13.916667,7.828125,0.5625,partially_derivable,PARTIAL_DERIVATION_RESEARCH_ONLY,True,False
523299,Youness Noussir,US Yacoub El Mansour,FB,1229,318,90.0,passes_into_final_third,final_third_passes_per90,16.0,16.0,45.744681,-0.153625,1.218532,1.218532,0.685424,0.5625,partially_derivable,PARTIAL_DERIVATION_RESEARCH_ONLY,True,False
523299,Youness Noussir,US Yacoub El Mansour,FB,1229,318,90.0,progressive_passes,progressive_passes_per90,9.0,9.0,25.531915,-0.173412,0.464684,0.464684,0.261385,0.5625,partially_derivable,PARTIAL_DERIVATION_RESEARCH_ONLY,True,False
523318,Younes El Khafi,Olympique Dcheïra,FB,1229,318,90.0,ball_recoveries,ball_recoveries_per90,6.0,6.0,76.595745,0.496391,34.583333,34.583333,25.9375,0.75,safely_derivable,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
523318,Younes El Khafi,Olympique Dcheïra,FB,1229,318,90.0,blocks,blocks_per90,1.0,1.0,39.361702,-0.15038,0.046296,0.046296,0.034722,0.75,safely_derivable,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
523318,Younes El Khafi,Olympique Dcheïra,FB,1229,318,90.0,carries,carries_per90,42.0,42.0,75.531915,-0.100264,2.941557,2.941557,2.206168,0.75,safely_derivable,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
523318,Younes El Khafi,Olympique Dcheïra,FB,1229,318,90.0,interceptions,interceptions_per90,1.0,1.0,71.276596,0.093923,18.555556,18.555556,13.916667,0.75,safely_derivable,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
523318,Younes El Khafi,Olympique Dcheïra,FB,1229,318,90.0,key_passes,key_passes_per90,0.0,0.0,27.659574,-0.654516,0.0,0.0,0.0,0.5625,partially_derivable,PARTIAL_DERIVATION_RESEARCH_ONLY,True,False
523318,Younes El Khafi,Olympique Dcheïra,FB,1229,318,90.0,passes_into_box,box_entries_pass_per90,2.0,2.0,26.595745,-0.618743,9.277778,9.277778,5.21875,0.5625,partially_derivable,PARTIAL_DERIVATION_RESEARCH_ONLY,True,False
523318,Younes El Khafi,Olympique Dcheïra,FB,1229,318,90.0,passes_into_final_third,final_third_passes_per90,12.999999999999998,12.999999999999998,26.595745,-0.173157,0.940013,0.940013,0.528757,0.5625,partially_derivable,PARTIAL_DERIVATION_RESEARCH_ONLY,True,False
523318,Younes El Khafi,Olympique Dcheïra,FB,1229,318,90.0,progressive_passes,progressive_passes_per90,14.0,14.0,72.340426,-0.140961,0.929368,0.929368,0.522769,0.5625,partially_derivable,PARTIAL_DERIVATION_RESEARCH_ONLY,True,False
523998,Zakaria Aiada,UTS Rabat,FB,1229,318,90.0,ball_recoveries,ball_recoveries_per90,6.0,6.0,76.595745,0.496391,34.583333,34.583333,25.9375,0.75,safely_derivable,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
523998,Zakaria Aiada,UTS Rabat,FB,1229,318,90.0,blocks,blocks_per90,1.0,1.0,39.361702,-0.15038,0.046296,0.046296,0.034722,0.75,safely_derivable,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
523998,Zakaria Aiada,UTS Rabat,FB,1229,318,90.0,carries,carries_per90,38.0,38.0,70.212766,-0.126694,2.567536,2.567536,1.925652,0.75,safely_derivable,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
523998,Zakaria Aiada,UTS Rabat,FB,1229,318,90.0,interceptions,interceptions_per90,0.0,0.0,27.659574,-0.634119,0.0,0.0,0.0,0.75,safely_derivable,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
523998,Zakaria Aiada,UTS Rabat,FB,1229,318,90.0,key_passes,key_passes_per90,0.0,0.0,27.659574,-0.654516,0.0,0.0,0.0,0.5625,partially_derivable,PARTIAL_DERIVATION_RESEARCH_ONLY,True,False
523998,Zakaria Aiada,UTS Rabat,FB,1229,318,90.0,passes_into_box,box_entries_pass_per90,5.0,5.0,61.702128,0.090868,23.194444,23.194444,13.046875,0.5625,partially_derivable,PARTIAL_DERIVATION_RESEARCH_ONLY,True,False
523998,Zakaria Aiada,UTS Rabat,FB,1229,318,90.0,passes_into_final_third,final_third_passes_per90,18.0,18.0,67.021277,-0.140603,1.404211,1.404211,0.789869,0.5625,partially_derivable,PARTIAL_DERIVATION_RESEARCH_ONLY,True,False
523998,Zakaria Aiada,UTS Rabat,FB,1229,318,90.0,progressive_passes,progressive_passes_per90,20.0,20.0,88.297872,-0.102021,1.486989,1.486989,0.836431,0.5625,partially_derivable,PARTIAL_DERIVATION_RESEARCH_ONLY,True,False
5507,Nicolás Alejandro Tagliafico,Argentina,FB,1229,318,116.61666666666666,ball_recoveries,ball_recoveries_per90,0.7717593254251823,0.7717593254251823,9.574468,-1.082366,4.448335,4.448335,3.336251,0.75,safely_derivable,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
5507,Nicolás Alejandro Tagliafico,Argentina,FB,1229,318,116.61666666666666,blocks,blocks_per90,2.315277976275547,2.315277976275547,71.276596,-0.146157,0.107189,0.107189,0.080392,0.75,safely_derivable,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
5507,Nicolás Alejandro Tagliafico,Argentina,FB,1229,318,116.61666666666666,carries,carries_per90,31.642132342432472,31.642132342432472,50.0,-0.168704,1.973042,1.973042,1.479782,0.75,safely_derivable,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
5507,Nicolás Alejandro Tagliafico,Argentina,FB,1229,318,116.61666666666666,interceptions,interceptions_per90,2.315277976275547,2.315277976275547,86.170213,1.0515,42.961269,42.961269,32.220952,0.75,safely_derivable,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
5507,Nicolás Alejandro Tagliafico,Argentina,FB,1229,318,116.61666666666666,key_passes,key_passes_per90,0.7717593254251823,0.7717593254251823,60.638298,0.049677,14.320423,14.320423,8.055238,0.5625,partially_derivable,PARTIAL_DERIVATION_RESEARCH_ONLY,True,False
5507,Nicolás Alejandro Tagliafico,Argentina,FB,1229,318,116.61666666666666,passes_into_box,box_entries_pass_per90,0.7717593254251823,0.7717593254251823,13.829787,-0.909267,3.580106,3.580106,2.01381,0.5625,partially_derivable,PARTIAL_DERIVATION_RESEARCH_ONLY,True,False
5507,Nicolás Alejandro Tagliafico,Argentina,FB,1229,318,116.61666666666666,passes_into_final_third,final_third_passes_per90,10.804630555952553,10.804630555952553,13.829787,-0.18745,0.736195,0.736195,0.41411,0.5625,partially_derivable,PARTIAL_DERIVATION_RESEARCH_ONLY,True,False
5507,Nicolás Alejandro Tagliafico,Argentina,FB,1229,318,116.61666666666666,progressive_passes,progressive_passes_per90,11.576389881377734,11.576389881377734,41.489362,-0.156691,0.704125,0.704125,0.39607,0.5625,partially_derivable,PARTIAL_DERIVATION_RESEARCH_ONLY,True,False
5691,Johan Andrés Mojica Palacio,Colombia,FB,1229,318,90.0,ball_recoveries,ball_recoveries_per90,3.0,3.0,40.425532,-0.40951,17.291667,17.291667,12.96875,0.75,safely_derivable,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
5691,Johan Andrés Mojica Palacio,Colombia,FB,1229,318,90.0,blocks,blocks_per90,5.0,5.0,91.489362,-0.137536,0.231481,0.231481,0.173611,0.75,safely_derivable,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
5691,Johan Andrés Mojica Palacio,Colombia,FB,1229,318,90.0,carries,carries_per90,56.0,56.0,90.425532,-0.007758,4.250631,4.250631,3.187973,0.75,safely_derivable,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
5691,Johan Andrés Mojica Palacio,Colombia,FB,1229,318,90.0,interceptions,interceptions_per90,5.0,5.0,96.808511,3.00609,92.777778,92.777778,69.583333,0.75,safely_derivable,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
5691,Johan Andrés Mojica Palacio,Colombia,FB,1229,318,90.0,key_passes,key_passes_per90,2.0,2.0,90.425532,1.170387,37.111111,37.111111,20.875,0.5625,partially_derivable,PARTIAL_DERIVATION_RESEARCH_ONLY,True,False
5691,Johan Andrés Mojica Palacio,Colombia,FB,1229,318,90.0,passes_into_box,box_entries_pass_per90,6.0,6.0,74.468085,0.327405,27.833333,27.833333,15.65625,0.5625,partially_derivable,PARTIAL_DERIVATION_RESEARCH_ONLY,True,False
5691,Johan Andrés Mojica Palacio,Colombia,FB,1229,318,90.0,passes_into_final_third,final_third_passes_per90,15.0,15.0,42.553191,-0.160135,1.125692,1.125692,0.633202,0.5625,partially_derivable,PARTIAL_DERIVATION_RESEARCH_ONLY,True,False
5691,Johan Andrés Mojica Palacio,Colombia,FB,1229,318,90.0,progressive_passes,progressive_passes_per90,14.0,14.0,72.340426,-0.140961,0.929368,0.929368,0.522769,0.5625,partially_derivable,PARTIAL_DERIVATION_RESEARCH_ONLY,True,False
5696,Santiago Arias Naranjo,Colombia,FB,1229,318,90.0,ball_recoveries,ball_recoveries_per90,2.0,2.0,23.404255,-0.711477,11.527778,11.527778,8.645834,0.75,safely_derivable,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
5696,Santiago Arias Naranjo,Colombia,FB,1229,318,90.0,blocks,blocks_per90,1.0,1.0,39.361702,-0.15038,0.046296,0.046296,0.034722,0.75,safely_derivable,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
5696,Santiago Arias Naranjo,Colombia,FB,1229,318,90.0,carries,carries_per90,29.000000000000004,29.000000000000004,37.234043,-0.186162,1.725989,1.725989,1.294492,0.75,safely_derivable,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
5696,Santiago Arias Naranjo,Colombia,FB,1229,318,90.0,interceptions,interceptions_per90,0.0,0.0,27.659574,-0.634119,0.0,0.0,0.0,0.75,safely_derivable,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
5696,Santiago Arias Naranjo,Colombia,FB,1229,318,90.0,key_passes,key_passes_per90,2.0,2.0,90.425532,1.170387,37.111111,37.111111,20.875,0.5625,partially_derivable,PARTIAL_DERIVATION_RESEARCH_ONLY,True,False
5696,Santiago Arias Naranjo,Colombia,FB,1229,318,90.0,passes_into_box,box_entries_pass_per90,8.0,8.0,89.361702,0.800479,37.111111,37.111111,20.875,0.5625,partially_derivable,PARTIAL_DERIVATION_RESEARCH_ONLY,True,False
5696,Santiago Arias Naranjo,Colombia,FB,1229,318,90.0,passes_into_final_third,final_third_passes_per90,15.0,15.0,42.553191,-0.160135,1.125692,1.125692,0.633202,0.5625,partially_derivable,PARTIAL_DERIVATION_RESEARCH_ONLY,True,False
5696,Santiago Arias Naranjo,Colombia,FB,1229,318,90.0,progressive_passes,progressive_passes_per90,8.0,8.0,12.765957,-0.179902,0.371747,0.371747,0.209108,0.5625,partially_derivable,PARTIAL_DERIVATION_RESEARCH_ONLY,True,False
81364,Euclides da Silva Cabral,Hassania Agadir,FB,1229,318,69.25,ball_recoveries,ball_recoveries_per90,5.1985559566787005,5.1985559566787005,71.276596,0.254381,29.963899,29.963899,22.472924,0.75,safely_derivable,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
81364,Euclides da Silva Cabral,Hassania Agadir,FB,1229,318,69.25,blocks,blocks_per90,1.2996389891696751,1.2996389891696751,56.382979,-0.149418,0.060168,0.060168,0.045126,0.75,safely_derivable,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
81364,Euclides da Silva Cabral,Hassania Agadir,FB,1229,318,69.25,carries,carries_per90,37.68953068592058,37.68953068592058,64.893617,-0.128746,2.538506,2.538506,1.903879,0.75,safely_derivable,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
81364,Euclides da Silva Cabral,Hassania Agadir,FB,1229,318,69.25,interceptions,interceptions_per90,0.0,0.0,27.659574,-0.634119,0.0,0.0,0.0,0.75,safely_derivable,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
81364,Euclides da Silva Cabral,Hassania Agadir,FB,1229,318,69.25,key_passes,key_passes_per90,0.0,0.0,27.659574,-0.654516,0.0,0.0,0.0,0.5625,partially_derivable,PARTIAL_DERIVATION_RESEARCH_ONLY,True,False
81364,Euclides da Silva Cabral,Hassania Agadir,FB,1229,318,69.25,passes_into_box,box_entries_pass_per90,3.898916967509025,3.898916967509025,45.744681,-0.169579,18.086643,18.086643,10.173737,0.5625,partially_derivable,PARTIAL_DERIVATION_RESEARCH_ONLY,True,False
81364,Euclides da Silva Cabral,Hassania Agadir,FB,1229,318,69.25,passes_into_final_third,final_third_passes_per90,23.39350180505415,23.39350180505415,86.170213,-0.105488,1.904942,1.904942,1.07153,0.5625,partially_derivable,PARTIAL_DERIVATION_RESEARCH_ONLY,True,False
81364,Euclides da Silva Cabral,Hassania Agadir,FB,1229,318,69.25,progressive_passes,progressive_passes_per90,12.99638989169675,12.99638989169675,64.893617,-0.147475,0.836096,0.836096,0.470304,0.5625,partially_derivable,PARTIAL_DERIVATION_RESEARCH_ONLY,True,False
10689,Sabir Bougrine,Raja Casablanca,MID,1229,318,90.53333333333332,assists,assists_per90,0.0,0.0,46.568627,-0.184744,0.0,0.0,0.0,0.5625,partially_derivable,PARTIAL_DERIVATION_RESEARCH_ONLY,True,False
10689,Sabir Bougrine,Raja Casablanca,MID,1229,318,90.53333333333332,ball_recoveries,ball_recoveries_per90,1.988217967599411,1.988217967599411,14.705882,-0.485553,2.301178,2.301178,1.725884,0.75,safely_derivable,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
10689,Sabir Bougrine,Raja Casablanca,MID,1229,318,90.53333333333332,carries,carries_per90,47.71723122238586,47.71723122238586,75.0,-0.007185,5.259836,5.259836,3.944877,0.75,safely_derivable,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
10689,Sabir Bougrine,Raja Casablanca,MID,1229,318,90.53333333333332,interceptions,interceptions_per90,0.0,0.0,31.862745,-0.440665,0.0,0.0,0.0,0.75,safely_derivable,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
10689,Sabir Bougrine,Raja Casablanca,MID,1229,318,90.53333333333332,key_passes,key_passes_per90,0.9941089837997056,0.9941089837997056,60.784314,0.067034,8.615611,8.615611,4.846281,0.5625,partially_derivable,PARTIAL_DERIVATION_RESEARCH_ONLY,True,False
10689,Sabir Bougrine,Raja Casablanca,MID,1229,318,90.53333333333332,pass_completion_rate,pass_completion_rate,0.8235294117647058,,58.962264,0.273056,64.705882,64.705882,36.397059,0.5625,partially_derivable,PARTIAL_DERIVATION_RESEARCH_ONLY,True,False
10689,Sabir Bougrine,Raja Casablanca,MID,1229,318,90.53333333333332,passes,passes_attempted_per90,50.69955817378498,50.69955817378498,64.705882,-0.048439,5.102613,5.102613,3.82696,0.75,safely_derivable,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
10689,Sabir Bougrine,Raja Casablanca,MID,1229,318,90.53333333333332,passes_into_box,box_entries_pass_per90,8.94698085419735,8.94698085419735,86.764706,0.783906,20.710604,20.710604,11.649715,0.5625,partially_derivable,PARTIAL_DERIVATION_RESEARCH_ONLY,True,False
10689,Sabir Bougrine,Raja Casablanca,MID,1229,318,90.53333333333332,passes_into_final_third,final_third_passes_per90,22.864506627393222,22.864506627393222,78.921569,0.185827,10.58542,10.58542,5.954299,0.5625,partially_derivable,PARTIAL_DERIVATION_RESEARCH_ONLY,True,False
10689,Sabir Bougrine,Raja Casablanca,MID,1229,318,90.53333333333332,pressures,pressures_per90,15.905743740795288,15.905743740795288,36.764706,-0.240099,4.602356,4.602356,3.451767,0.75,safely_derivable,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
10689,Sabir Bougrine,Raja Casablanca,MID,1229,318,90.53333333333332,progressive_passes,progressive_passes_per90,15.905743740795288,15.905743740795288,78.921569,0.142264,7.36377,7.36377,4.142121,0.5625,partially_derivable,PARTIAL_DERIVATION_RESEARCH_ONLY,True,False
10689,Sabir Bougrine,Raja Casablanca,MID,1229,318,90.53333333333332,successful_passes,passes_completed_per90,41.75257731958763,41.75257731958763,64.705882,-0.030003,5.685264,5.685264,3.197961,0.5625,partially_derivable,PARTIAL_DERIVATION_RESEARCH_ONLY,True,False
134249,Adam Ennaffati,Raja Casablanca,MID,1229,318,90.53333333333332,assists,assists_per90,0.0,0.0,46.568627,-0.184744,0.0,0.0,0.0,0.5625,partially_derivable,PARTIAL_DERIVATION_RESEARCH_ONLY,True,False
134249,Adam Ennaffati,Raja Casablanca,MID,1229,318,90.53333333333332,ball_recoveries,ball_recoveries_per90,1.988217967599411,1.988217967599411,14.705882,-0.485553,2.301178,2.301178,1.725884,0.75,safely_derivable,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
134249,Adam Ennaffati,Raja Casablanca,MID,1229,318,90.53333333333332,carries,carries_per90,32.80559646539028,32.80559646539028,39.705882,-0.175955,3.616137,3.616137,2.712103,0.75,safely_derivable,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
134249,Adam Ennaffati,Raja Casablanca,MID,1229,318,90.53333333333332,interceptions,interceptions_per90,0.0,0.0,31.862745,-0.440665,0.0,0.0,0.0,0.75,safely_derivable,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
134249,Adam Ennaffati,Raja Casablanca,MID,1229,318,90.53333333333332,key_passes,key_passes_per90,0.9941089837997056,0.9941089837997056,60.784314,0.067034,8.615611,8.615611,4.846281,0.5625,partially_derivable,PARTIAL_DERIVATION_RESEARCH_ONLY,True,False
134249,Adam Ennaffati,Raja Casablanca,MID,1229,318,90.53333333333332,pass_completion_rate,pass_completion_rate,0.6388888888888888,,8.018868,-1.483938,27.777778,27.777778,15.625,0.5625,partially_derivable,PARTIAL_DERIVATION_RESEARCH_ONLY,True,False
134249,Adam Ennaffati,Raja Casablanca,MID,1229,318,90.53333333333332,passes,passes_attempted_per90,35.7879234167894,35.7879234167894,30.882353,-0.203863,3.601844,3.601844,2.701383,0.75,safely_derivable,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
134249,Adam Ennaffati,Raja Casablanca,MID,1229,318,90.53333333333332,passes_into_box,box_entries_pass_per90,13.917525773195877,13.917525773195877,94.607843,1.620916,32.216495,32.216495,18.121778,0.5625,partially_derivable,PARTIAL_DERIVATION_RESEARCH_ONLY,True,False
134249,Adam Ennaffati,Raja Casablanca,MID,1229,318,90.53333333333332,passes_into_final_third,final_third_passes_per90,23.85861561119293,23.85861561119293,83.823529,0.226333,11.045655,11.045655,6.213181,0.5625,partially_derivable,PARTIAL_DERIVATION_RESEARCH_ONLY,True,False
134249,Adam Ennaffati,Raja Casablanca,MID,1229,318,90.53333333333332,pressures,pressures_per90,16.899852724594993,16.899852724594993,40.686275,-0.215577,4.890004,4.890004,3.667503,0.75,safely_derivable,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
134249,Adam Ennaffati,Raja Casablanca,MID,1229,318,90.53333333333332,progressive_passes,progressive_passes_per90,10.93519882179676,10.93519882179676,56.862745,-0.089572,5.062592,5.062592,2.847708,0.5625,partially_derivable,PARTIAL_DERIVATION_RESEARCH_ONLY,True,False
134249,Adam Ennaffati,Raja Casablanca,MID,1229,318,90.53333333333332,successful_passes,passes_completed_per90,22.864506627393222,22.864506627393222,23.039216,-0.294418,3.113359,3.113359,1.751264,0.5625,partially_derivable,PARTIAL_DERIVATION_RESEARCH_ONLY,True,False
135202,Walid Sabbar,Wydad Casablanca,MID,1229,318,90.0,assists,assists_per90,0.0,0.0,46.568627,-0.184744,0.0,0.0,0.0,0.5625,partially_derivable,PARTIAL_DERIVATION_RESEARCH_ONLY,True,False
135202,Walid Sabbar,Wydad Casablanca,MID,1229,318,90.0,ball_recoveries,ball_recoveries_per90,5.0,5.0,53.921569,-0.158446,5.787037,5.787037,4.340278,0.75,safely_derivable,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
135202,Walid Sabbar,Wydad Casablanca,MID,1229,318,90.0,carries,carries_per90,41.0,41.0,56.372549,-0.083211,4.5194,4.5194,3.38955,0.75,safely_derivable,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
135202,Walid Sabbar,Wydad Casablanca,MID,1229,318,90.0,interceptions,interceptions_per90,1.0,1.0,73.039216,0.153854,7.722222,7.722222,5.791666,0.75,safely_derivable,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
135202,Walid Sabbar,Wydad Casablanca,MID,1229,318,90.0,key_passes,key_passes_per90,1.0,1.0,65.686275,0.070988,8.666667,8.666667,4.875,0.5625,partially_derivable,PARTIAL_DERIVATION_RESEARCH_ONLY,True,False
135202,Walid Sabbar,Wydad Casablanca,MID,1229,318,90.0,pass_completion_rate,pass_completion_rate,0.7090909090909091,,17.45283,-0.815913,41.818182,41.818182,23.522727,0.5625,partially_derivable,PARTIAL_DERIVATION_RESEARCH_ONLY,True,False
135202,Walid Sabbar,Wydad Casablanca,MID,1229,318,90.0,passes,passes_attempted_per90,55.00000000000001,55.00000000000001,73.039216,-0.003616,5.535427,5.535427,4.15157,0.75,safely_derivable,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
135202,Walid Sabbar,Wydad Casablanca,MID,1229,318,90.0,passes_into_box,box_entries_pass_per90,7.0,7.0,82.843137,0.456047,16.203704,16.203704,9.114583,0.5625,partially_derivable,PARTIAL_DERIVATION_RESEARCH_ONLY,True,False
135202,Walid Sabbar,Wydad Casablanca,MID,1229,318,90.0,passes_into_final_third,final_third_passes_per90,21.0,21.0,74.509804,0.109856,9.722222,9.722222,5.46875,0.5625,partially_derivable,PARTIAL_DERIVATION_RESEARCH_ONLY,True,False
135202,Walid Sabbar,Wydad Casablanca,MID,1229,318,90.0,pressures,pressures_per90,7.0,7.0,4.901961,-0.45978,2.025463,2.025463,1.519097,0.75,safely_derivable,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
135202,Walid Sabbar,Wydad Casablanca,MID,1229,318,90.0,progressive_passes,progressive_passes_per90,19.0,19.0,83.823529,0.286587,8.796296,8.796296,4.947916,0.5625,partially_derivable,PARTIAL_DERIVATION_RESEARCH_ONLY,True,False
135202,Walid Sabbar,Wydad Casablanca,MID,1229,318,90.0,successful_passes,passes_completed_per90,39.0,39.0,59.313725,-0.068537,5.310458,5.310458,2.987133,0.5625,partially_derivable,PARTIAL_DERIVATION_RESEARCH_ONLY,True,False
138827,Achraf El Idrissi,Difaâ El Jadida,MID,1229,318,27.883333333333333,assists,assists_per90,0.0,0.0,46.568627,-0.184744,0.0,0.0,0.0,0.5625,partially_derivable,PARTIAL_DERIVATION_RESEARCH_ONLY,True,False
138827,Achraf El Idrissi,Difaâ El Jadida,MID,1229,318,27.883333333333333,ball_recoveries,ball_recoveries_per90,3.2277346084877467,3.2277346084877467,28.921569,-0.35093,3.735804,3.735804,2.801853,0.75,safely_derivable,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
138827,Achraf El Idrissi,Difaâ El Jadida,MID,1229,318,27.883333333333333,carries,carries_per90,38.73281530185296,38.73281530185296,52.45098,-0.108871,4.26949,4.26949,3.202117,0.75,safely_derivable,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
138827,Achraf El Idrissi,Difaâ El Jadida,MID,1229,318,27.883333333333333,interceptions,interceptions_per90,0.0,0.0,31.862745,-0.440665,0.0,0.0,0.0,0.75,safely_derivable,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
138827,Achraf El Idrissi,Difaâ El Jadida,MID,1229,318,27.883333333333333,key_passes,key_passes_per90,0.0,0.0,26.470588,-0.600088,0.0,0.0,0.0,0.5625,partially_derivable,PARTIAL_DERIVATION_RESEARCH_ONLY,True,False
138827,Achraf El Idrissi,Difaâ El Jadida,MID,1229,318,27.883333333333333,pass_completion_rate,pass_completion_rate,0.8,,50.0,0.049156,60.0,60.0,33.75,0.5625,partially_derivable,PARTIAL_DERIVATION_RESEARCH_ONLY,True,False
138827,Achraf El Idrissi,Difaâ El Jadida,MID,1229,318,27.883333333333333,passes,passes_attempted_per90,32.27734608487747,32.27734608487747,27.941176,-0.240453,3.248525,3.248525,2.436394,0.75,safely_derivable,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
138827,Achraf El Idrissi,Difaâ El Jadida,MID,1229,318,27.883333333333333,passes_into_box,box_entries_pass_per90,3.2277346084877467,3.2277346084877467,59.803922,-0.17918,7.471608,7.471608,4.20278,0.5625,partially_derivable,PARTIAL_DERIVATION_RESEARCH_ONLY,True,False
138827,Achraf El Idrissi,Difaâ El Jadida,MID,1229,318,27.883333333333333,passes_into_final_third,final_third_passes_per90,19.36640765092648,19.36640765092648,70.098039,0.043293,8.965929,8.965929,5.043335,0.5625,partially_derivable,PARTIAL_DERIVATION_RESEARCH_ONLY,True,False
138827,Achraf El Idrissi,Difaâ El Jadida,MID,1229,318,27.883333333333333,pressures,pressures_per90,35.50508069336521,35.50508069336521,88.72549,0.243364,10.273461,10.273461,7.705096,0.75,safely_derivable,SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False
138827,Achraf El Idrissi,Difaâ El Jadida,MID,1229,318,27.883333333333333,progressive_passes,progressive_passes_per90,9.68320382546324,9.68320382546324,52.45098,-0.147967,4.482965,4.482965,2.521668,0.5625,partially_derivable,PARTIAL_DERIVATION_RESEARCH_ONLY,True,False
138827,Achraf El Idrissi,Difaâ El Jadida,MID,1229,318,27.883333333333333,successful_passes,passes_completed_per90,25.82187686790197,25.82187686790197,26.960784,-0.253018,3.516051,3.516051,1.977779,0.5625,partially_derivable,PARTIAL_DERIVATION_RESEARCH_ONLY,True,False
138845,Mohsine Moutouali,Ittihad Tanger,MID,1229,318,180.0,assists,assists_per90,0.5,0.5,94.117647,0.856029,11.018519,11.018519,6.197917,0.5625,partially_derivable,PARTIAL_DERIVATION_RESEARCH_ONLY,True,False
